Non-bionmin S2,Non-bionmin S2,Non-bionmin S2,Non-bionmin S2,Non-bionmin S2
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
1.881773353,1939.571289,1.881773353,0,57.3
1.885093212,1933.969849,1.885093212,0,57.4
1.888421178,1928.604736,1.888421178,0,57.5
1.891758919,1923.284912,1.891758919,0,57.6
1.895109653,1918.286499,1.895109653,0,57.7
1.898464799,1913.630615,1.898464799,0,57.8
1.901776552,1908.772705,1.901776552,0,57.9
1.905107379,1903.795654,1.905107379,0,58
1.908435941,1898.860352,1.908435941,0,58.1
1.911779881,1893.849976,1.911779881,0,58.2
1.91509223,1888.820068,1.91509223,0,58.3
1.918431401,1883.976318,1.918431401,0,58.4
1.921779633,1879.536255,1.921779633,0,58.5
1.925119162,1874.97644,1.925119162,0,58.6
1.928458333,1870.223022,1.928458333,0,58.7
1.931795001,1865.642334,1.931795001,0,58.8
1.935126781,1861.004517,1.935126781,0,58.9
1.9384588,1856.387085,1.9384588,0,59
1.941789627,1851.875977,1.941789627,0,59.1
1.945105314,1847.434204,1.945105314,0,59.2
1.948429823,1842.870239,1.948429823,0,59.3
1.951763749,1838.300293,1.951763749,0,59.4
1.955104113,1833.898682,1.955104113,0,59.5
1.958452582,1829.439087,1.958452582,0,59.6
1.961781502,1824.930298,1.961781502,0,59.7
1.965120792,1820.765259,1.965120792,0,59.8
1.968446851,1816.730713,1.968446851,0,59.9
1.971773267,1812.474609,1.971773267,0,60
1.975094795,1808.118896,1.975094795,0,60.1
1.978433132,1803.823486,1.978433132,0,60.2
1.98177278,1799.493408,1.98177278,0,60.3
1.985103607,1795.487427,1.985103607,0,60.4
1.988431334,1791.636353,1.988431334,0,60.5
1.991774678,1787.813477,1.991774678,0,60.6
1.995122194,1783.919067,1.995122194,0,60.7
1.998467684,1779.745483,1.998467684,0,60.8
1.999790668,1778.025024,1.999790668,0,60.84
