BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
0.770894706,3320.119385,0.770894706,0,24
0.774226785,3330.285156,0.774226785,0,24.1
0.777572095,3340.516602,0.777572095,0,24.2
0.780912757,3350.572021,0.780912757,0,24.3
0.784242988,3360.477539,0.784242988,0,24.4
0.78758812,3370.662109,0.78758812,0,24.5
0.790932953,3380.915771,0.790932953,0,24.6
0.794265389,3390.686035,0.794265389,0,24.7
0.797582388,3400.328857,0.797582388,0,24.8
0.800919771,3409.854004,0.800919771,0,24.9
0.80425936,3419.332275,0.80425936,0,25
0.807601273,3428.638184,0.807601273,0,25.1
0.810924828,3438.124268,0.810924828,0,25.2
0.814240336,3447.79834,0.814240336,0,25.3
0.81756115,3457.249268,0.81756115,0,25.4
0.820893407,3466.331787,0.820893407,0,25.5
0.824232042,3475.57251,0.824232042,0,25.6
0.827568591,3484.662842,0.827568591,0,25.7
0.830901146,3493.756592,0.830901146,0,25.8
0.834226727,3503.262695,0.834226727,0,25.9
0.837561369,3512.715332,0.837561369,0,26
0.840885699,3521.677002,0.840885699,0,26.1
0.844220817,3530.320313,0.844220817,0,26.2
0.847561002,3538.995605,0.847561002,0,26.3
0.850931108,3547.727051,0.850931108,0,26.4
0.854272425,3556.466797,0.854272425,0,26.5
0.857607126,3565.61792,0.857607126,0,26.6
0.860934734,3574.685791,0.860934734,0,26.7
0.864278853,3583.223389,0.864278853,0,26.8
0.867603958,3591.507568,0.867603958,0,26.9
0.870931149,3599.874756,0.870931149,0,27
0.87425673,3608.21167,0.87425673,0,27.1
0.877582192,3616.852051,0.877582192,0,27.2
0.880913913,3625.878906,0.880913913,0,27.3
0.884260118,3634.708008,0.884260118,0,27.4
0.887587786,3643.032959,0.887587786,0,27.5
0.890909433,3651.117432,0.890909433,0,27.6
0.894253492,3659.121582,0.894253492,0,27.7
0.897561073,3667.207031,0.897561073,0,27.8
0.900880992,3675.432373,0.900880992,0,27.9
0.904223144,3684.097412,0.904223144,0,28
0.907565951,3692.608154,0.907565951,0,28.1
0.910910189,3700.409912,0.910910189,0,28.2
0.914237142,3707.973633,0.914237142,0,28.3
0.917572737,3715.786621,0.917572737,0,28.4
0.920909762,3723.756592,0.920909762,0,28.5
0.924251735,3732.096191,0.924251735,0,28.6
0.927580953,3740.502197,0.927580953,0,28.7
0.930927277,3748.594727,0.930927277,0,28.8
0.934263587,3756.2854,0.934263587,0,28.9
0.937586308,3763.71167,0.937586308,0,29
0.940916419,3771.205566,0.940916419,0,29.1
0.944247007,3778.740967,0.944247007,0,29.2
0.947596669,3786.534912,0.947596669,0,29.3
0.950937986,3794.523926,0.950937986,0,29.4
0.954249501,3802.100098,0.954249501,0,29.5
0.95756948,3809.192627,0.95756948,0,29.6
0.960891545,3816.452393,0.960891545,0,29.7
0.964216948,3823.688965,0.964216948,0,29.8
0.967561007,3830.820801,0.967561007,0,29.9
0.970905304,3838.261963,0.970905304,0,30
0.974249899,3845.782959,0.974249899,0,30.1
0.977576554,3852.960938,0.977576554,0,30.2
0.980906546,3859.933105,0.980906546,0,30.3
0.984237909,3866.76123,0.984237909,0,30.4
0.987571657,3873.4104,0.987571657,0,30.5
0.990900576,3880.147461,0.990900576,0,30.6
0.994229496,3887.313232,0.994229496,0,30.7
0.997583747,3894.679688,0.997583747,0,30.8
1.00090766,3901.689209,1.00090766,0,30.9
1.004256845,3908.545898,1.004256845,0,31
1.007604718,3915.431885,1.007604718,0,31.1
1.010944486,3922.231934,1.010944486,0,31.2
1.014272928,3929.036621,1.014272928,0,31.3
1.01757741,3936.04541,1.01757741,0,31.4
1.020910382,3943.11499,1.020910382,0,31.5
1.024237394,3949.928955,1.024237394,0,31.6
1.027583599,3956.534668,1.027583599,0,31.7
1.030930519,3962.952393,1.030930519,0,31.8
1.034260988,3969.34082,1.034260988,0,31.9
1.037588358,3975.63501,1.037588358,0,32
1.040921569,3982.308838,1.040921569,0,32.1
1.044256687,3988.873047,1.044256687,0,32.2
1.047572136,3995.000488,1.047572136,0,32.3
1.05089891,4001.258301,1.05089891,0,32.4
1.054237604,4007.565918,1.054237604,0,32.5
1.057575464,4013.820801,1.057575464,0,32.6
1.060888767,4020.394775,1.060888767,0,32.7
1.064237714,4027.06543,1.064237714,0,32.8
1.067569733,4033.430176,1.067569733,0,32.9
1.070934534,4039.502686,1.070934534,0,33
